_id,code,ref,description,category,subcategory,unit,rate,keywords
653a316d-f462-40d0-8599-538e26ce22dd,32038_029663ce,__export__.product_product_32038_029663ce,Durapost gate post - Olive Grey 3.0m B807300G,Gates,Standard Gates,Unit,45.15,"durapost; gate; post; olive; grey; 3.0m; b807300g; gates; standard gates; standard; 32038_029663ce"
c93d068c-4f08-4ea3-b172-603917f04e8b,32043_7f453c91,__export__.product_product_32043_7f453c91,"Supply and fit Durapost Vento panel fencing - brown,height",Fencing,General Fencing,Unit,1,"supply; and; fit; durapost; vento; panel; fencing; brown; height; general fencing; general; 32043_7f453c91"
b081f250-569e-43d9-a6c9-450c5740dcf9,32044_f68fe76c,__export__.product_product_32044_f68fe76c,"Supply and fit Durapost Vento panel fencing - brown,height",Fencing,General Fencing,Unit,1,"supply; and; fit; durapost; vento; panel; fencing; brown; height; general fencing; general; 32044_f68fe76c"
06a5c166-6d3b-4adb-86dd-0df1c383ee95,32039_0957b0e3,__export__.product_product_32039_0957b0e3,"Supply and fit Durapost Vento panel fencing - Anthracite grey,height",Fencing,General Fencing,Unit,287.437,"supply; and; fit; durapost; vento; panel; fencing; anthracite; grey; height; general fencing; general; 32039_0957b0e3"
fbd4f909-c6f0-40d8-a2ff-9c672bbcd7aa,32040_fa46869b,__export__.product_product_32040_fa46869b,"Supply and fit Durapost Vento panel fencing - Anthracite grey,height",Fencing,General Fencing,Unit,208.865,"supply; and; fit; durapost; vento; panel; fencing; anthracite; grey; height; general fencing; general; 32040_fa46869b"
e81d1961-2e4a-4d92-974d-399eab486aaa,32041_cbbf784b,__export__.product_product_32041_cbbf784b,"Supply and fit Durapost Vento panel fencing - Natural,height",Fencing,General Fencing,Unit,289.148,"supply; and; fit; durapost; vento; panel; fencing; natural; height; general fencing; general; 32041_cbbf784b"
6cbb8407-15fd-452f-b00b-3cae1a1d96e1,32042_de92ff15,__export__.product_product_32042_de92ff15,"Supply and fit Durapost Vento panel fencing - Natural,height",Fencing,General Fencing,Unit,1,"supply; and; fit; durapost; vento; panel; fencing; natural; height; general fencing; general; 32042_de92ff15"
4bddf715-b475-4b8b-99cd-66cb0b99bc84,32133_ca9dcb4e,__export__.product_product_32133_ca9dcb4e,"Slip latch bolt on - Galv,type",Bolts,Standard Bolts,Unit,1,"slip; latch; bolt; galv; type; bolts; standard bolts; standard; 32133_ca9dcb4e"
2f2eb46e-f87f-4fc8-bb68-35aa7d28c59b,32134_8f1cccaf,__export__.product_product_32134_8f1cccaf,"Slip latch bolt on - Galv,type",Bolts,Standard Bolts,Unit,1,"slip; latch; bolt; galv; type; bolts; standard bolts; standard; 32134_8f1cccaf"
8963465c-3ed1-45f4-9f15-d5d887a43856,32135_a98eebd7,__export__.product_product_32135_a98eebd7,"Slip latch bolt on - Black RAL 9005,type",Bolts,Standard Bolts,Unit,1,"slip; latch; bolt; black; ral; type; bolts; standard bolts; standard; 32135_a98eebd7"
47e540fe-559a-4fdf-91cf-3c7f18f411f9,32136_2a4b90b6,__export__.product_product_32136_2a4b90b6,"Slip latch bolt on - Black RAL 9005,type",Bolts,Standard Bolts,Unit,1,"slip; latch; bolt; black; ral; type; bolts; standard bolts; standard; 32136_2a4b90b6"
26efa370-d86a-4022-b883-07fa11a32def,32137_2aac42ae,__export__.product_product_32137_2aac42ae,"Slip latch bolt on - Green RAL 6005,type",Bolts,Standard Bolts,Unit,68.68,"slip; latch; bolt; green; ral; type; bolts; standard bolts; standard; 32137_2aac42ae"
d7b12153-9902-4f4c-befe-e9b0f4b33636,32138_be93e92b,__export__.product_product_32138_be93e92b,"Slip latch bolt on - Green RAL 6005,type",Bolts,Standard Bolts,Unit,1,"slip; latch; bolt; green; ral; type; bolts; standard bolts; standard; 32138_be93e92b"
58aebb0f-43ae-4526-a479-ee686b857747,32139_891bb665,__export__.product_product_32139_891bb665,"Slip latch bolt on - Slip Latch Keep,type",Bolts,Standard Bolts,Unit,1,"slip; latch; bolt; keep; type; bolts; standard bolts; standard; 32139_891bb665"
46134649-0a2b-4fb8-8312-d6d82fa97010,32140_c7460afc,__export__.product_product_32140_c7460afc,"Slip latch bolt on - Slip Latch Keep,type",Bolts,Standard Bolts,Unit,10,"slip; latch; bolt; keep; type; bolts; standard bolts; standard; 32140_c7460afc"
cb186e28-71b7-4c92-9e2d-31665cec953b,32385_18066b5c,__export__.product_product_32385_18066b5c,Ped palisade gate - Galv,Gates,Standard Gates,Unit,305,"ped; palisade; gate; galv; gates; standard gates; standard; 32385_18066b5c"
87a4d410-62cf-46cf-a6eb-46a8dcc336f8,32386_60fc8692,__export__.product_product_32386_60fc8692,Ped palisade gate - Green RAL 6005,Gates,Standard Gates,Unit,385,"ped; palisade; gate; green; ral; gates; standard gates; standard; 32386_60fc8692"
d1b87961-3e47-404f-8e22-8aa2cddc3e6a,32663_0f6e6a66,__export__.product_product_32663_0f6e6a66,"Flexi bucket - blue,volume",General Hardware,Standard General Hardware,Unit,7,"flexi; bucket; blue; volume; general hardware; general; hardware; standard general hardware; standard; 32663_0f6e6a66"
01c1c7ac-a7ee-4731-bd73-298b243a4a05,32664_8423c9e5,__export__.product_product_32664_8423c9e5,"Flexi bucket - blue,volume",General Hardware,Standard General Hardware,Unit,7.84,"flexi; bucket; blue; volume; general hardware; general; hardware; standard general hardware; standard; 32664_8423c9e5"
b794d759-6786-40ab-909f-5ed877d633fd,32665_8d03eebe,__export__.product_product_32665_8d03eebe,"Flexi bucket - green,volume",General Hardware,Standard General Hardware,Unit,10,"flexi; bucket; green; volume; general hardware; general; hardware; standard general hardware; standard; 32665_8d03eebe"
b1c2d3a6-eb4a-4b47-b03d-d4d55cd8bb9d,32666_96ce33c2,__export__.product_product_32666_96ce33c2,"Flexi bucket - green,volume",General Hardware,Standard General Hardware,Unit,10,"flexi; bucket; green; volume; general hardware; general; hardware; standard general hardware; standard; 32666_96ce33c2"
8c88372a-026e-49c5-a88c-bd527ec9dc3b,33591_6d897914,__export__.product_product_33591_6d897914,Durapost Pan head timber screw - Anthracite grey,Posts,Standard Posts,Unit,6.8,"durapost; pan; head; timber; screw; anthracite; grey; posts; standard posts; standard; 33591_6d897914"
0d6cfc59-79e7-4d0a-892c-aed223f491b8,33593_974ffb13,__export__.product_product_33593_974ffb13,Durapost Pan head timber screw - Olive grey,Posts,Standard Posts,Unit,6.8,"durapost; pan; head; timber; screw; olive; grey; posts; standard posts; standard; 33593_974ffb13"
e28774bb-ec1f-46a0-96d7-26c3bcfa70a6,33592_3c61a1e7,__export__.product_product_33592_3c61a1e7,Durapost Pan head timber screw - Sepia brown,Posts,Standard Posts,Unit,6.8,"durapost; pan; head; timber; screw; sepia; brown; posts; standard posts; standard; 33592_3c61a1e7"
2c12d30b-64db-49b0-a263-0eb77b28f392,21602_616a771c,__export__.product_product_21602_616a771c,Weather top board 144 * 20mm - 1.2m,General Hardware,Standard General Hardware,Unit,1.28,"weather; top; board; 20mm; 1.2m; general hardware; general; hardware; standard general hardware; standard; 21602_616a771c"
1e5d61d7-165a-4694-8adf-8aef20475eb0,21603_dadf45f6,__export__.product_product_21603_dadf45f6,Weather top board 144 * 20mm - 1.8m,General Hardware,Standard General Hardware,Unit,1.91,"weather; top; board; 20mm; 1.8m; general hardware; general; hardware; standard general hardware; standard; 21603_dadf45f6"
8abfc144-aeca-431f-ab9a-0057b57b0fe2,21604_ff003e12,__export__.product_product_21604_ff003e12,Weather top board 144 * 20mm - 2.4m,General Hardware,Standard General Hardware,Unit,2.47,"weather; top; board; 20mm; 2.4m; general hardware; general; hardware; standard general hardware; standard; 21604_ff003e12"
53296497-a3f0-405f-a159-28d15bfc53af,21605_2e851b61,__export__.product_product_21605_2e851b61,Weather top board 144 * 20mm - 0.9m,General Hardware,Standard General Hardware,Unit,0.94,"weather; top; board; 20mm; 0.9m; general hardware; general; hardware; standard general hardware; standard; 21605_2e851b61"
d88a87f6-995d-47c5-9315-f13fe9c818be,21606_6662897e,__export__.product_product_21606_6662897e,Weather top board 144 * 20mm - 1.0m,General Hardware,Standard General Hardware,Unit,1.05,"weather; top; board; 20mm; 1.0m; general hardware; general; hardware; standard general hardware; standard; 21606_6662897e"
9302972b-6307-45ad-9d03-7f8e0d104e4a,21607_1e1f142b,__export__.product_product_21607_1e1f142b,Weather top board 144 * 20mm - 1.6m,General Hardware,Standard General Hardware,Unit,1.7,"weather; top; board; 20mm; 1.6m; general hardware; general; hardware; standard general hardware; standard; 21607_1e1f142b"
9022bb18-385b-4451-9677-28135f4130d7,21608_1b5af0d9,__export__.product_product_21608_1b5af0d9,Weather top board 144 * 20mm - 2.1m,General Hardware,Standard General Hardware,Unit,2.13,"weather; top; board; 20mm; 2.1m; general hardware; general; hardware; standard general hardware; standard; 21608_1b5af0d9"
f5f8f62e-dbc5-4b05-b8b5-d46050d49361,28786_cf4d165d,__export__.product_product_28786_cf4d165d,Flat top board 150mm * 22mm - 1.2m,General Hardware,Standard General Hardware,Unit,1.09,"flat; top; board; 150mm; 22mm; 1.2m; general hardware; general; hardware; standard general hardware; standard; 28786_cf4d165d"
afb6635f-f8d5-415a-845b-d644b2a208ed,21611_881868c4,__export__.product_product_21611_881868c4,Flat top board 150mm * 22mm - 1.8m,General Hardware,Standard General Hardware,Unit,1.63,"flat; top; board; 150mm; 22mm; 1.8m; general hardware; general; hardware; standard general hardware; standard; 21611_881868c4"
b0880ee5-6b88-4098-87cf-19e0f88b3a15,28787_63ad4360,__export__.product_product_28787_63ad4360,Flat top board 150mm * 22mm - 2.4m,General Hardware,Standard General Hardware,Unit,2.18,"flat; top; board; 150mm; 22mm; 2.4m; general hardware; general; hardware; standard general hardware; standard; 28787_63ad4360"
a3b81c7e-535c-43b0-aee8-915be4ad9a7a,28788_101b3a38,__export__.product_product_28788_101b3a38,Flat top board 150mm * 22mm - 0.9m,General Hardware,Standard General Hardware,Unit,1,"flat; top; board; 150mm; 22mm; 0.9m; general hardware; general; hardware; standard general hardware; standard; 28788_101b3a38"
b5ffad09-1e07-45b4-82df-2c8a18466a92,28789_96fac0f1,__export__.product_product_28789_96fac0f1,Flat top board 150mm * 22mm - 1.0m,General Hardware,Standard General Hardware,Unit,1,"flat; top; board; 150mm; 22mm; 1.0m; general hardware; general; hardware; standard general hardware; standard; 28789_96fac0f1"
0905163b-0f3c-48e9-b999-0964c32b76fa,21612_f4b34822,__export__.product_product_21612_f4b34822,Flat top board 150mm * 22mm - 1.6m,General Hardware,Standard General Hardware,Unit,1,"flat; top; board; 150mm; 22mm; 1.6m; general hardware; general; hardware; standard general hardware; standard; 21612_f4b34822"
6a9d78a9-6ef5-49c8-bd2f-f8a301e87ce8,28790_eba36169,__export__.product_product_28790_eba36169,Flat top board 150mm * 22mm - 2.1m,General Hardware,Standard General Hardware,Unit,1,"flat; top; board; 150mm; 22mm; 2.1m; general hardware; general; hardware; standard general hardware; standard; 28790_eba36169"
6bd0e2a6-b4ff-45d1-a159-10d1774abaa4,28791_c3cf0c7c,__export__.product_product_28791_c3cf0c7c,Flat top board 150mm * 22mm - 1.5m,General Hardware,Standard General Hardware,Unit,1.73,"flat; top; board; 150mm; 22mm; 1.5m; general hardware; general; hardware; standard general hardware; standard; 28791_c3cf0c7c"
06f90f79-b53e-4fc5-9f08-893d2b0c0661,28822_3ee50f1a,__export__.product_product_28822_3ee50f1a,Flat top board 150mm * 22mm - 1.65m,General Hardware,Standard General Hardware,Unit,1.5,"flat; top; board; 150mm; 22mm; 1.65m; general hardware; general; hardware; standard general hardware; standard; 28822_3ee50f1a"
be4e30db-cc9e-4766-a4df-41da63c9785d,30876_5f5a554c,__export__.product_product_30876_5f5a554c,Flat top board 150mm * 22mm - 1.8m creo,General Hardware,Standard General Hardware,Unit,1,"flat; top; board; 150mm; 22mm; 1.8m; creo; general hardware; general; hardware; standard general hardware; standard; 30876_5f5a554c"
df6af27a-839e-484f-a544-cdb559c0042a,32050_66ff6b4d,__export__.product_product_32050_66ff6b4d,Flat top board 150mm * 22mm - 2.4m creo,General Hardware,Standard General Hardware,Unit,6.9,"flat; top; board; 150mm; 22mm; 2.4m; creo; general hardware; general; hardware; standard general hardware; standard; 32050_66ff6b4d"
2a488738-1ab4-403f-95fe-5d104d83b2ae,21613_cf3486b5,__export__.product_product_21613_cf3486b5,Round top board 144 * 20mm - 1.2m,General Hardware,Standard General Hardware,Unit,1.51,"round; top; board; 20mm; 1.2m; general hardware; general; hardware; standard general hardware; standard; 21613_cf3486b5"
91084349-5861-4432-97a6-d0d92eee7e19,21614_4194fb86,__export__.product_product_21614_4194fb86,Round top board 144 * 20mm - 1.8m,General Hardware,Standard General Hardware,Unit,2.14,"round; top; board; 20mm; 1.8m; general hardware; general; hardware; standard general hardware; standard; 21614_4194fb86"
61fba454-af7e-4157-aecd-4d68cd8071da,21615_3936dd2b,__export__.product_product_21615_3936dd2b,Round top board 144 * 20mm - 2.4m,General Hardware,Standard General Hardware,Unit,1,"round; top; board; 20mm; 2.4m; general hardware; general; hardware; standard general hardware; standard; 21615_3936dd2b"
13735f3d-7644-41b0-b218-eef7f9955f83,21616_8523b08b,__export__.product_product_21616_8523b08b,Round top board 144 * 20mm - 0.9m,General Hardware,Standard General Hardware,Unit,1.29,"round; top; board; 20mm; 0.9m; general hardware; general; hardware; standard general hardware; standard; 21616_8523b08b"
ae946b13-ad30-471b-9d1b-3339873496d3,21617_62960f75,__export__.product_product_21617_62960f75,Round top board 144 * 20mm - 1.0m,General Hardware,Standard General Hardware,Unit,1,"round; top; board; 20mm; 1.0m; general hardware; general; hardware; standard general hardware; standard; 21617_62960f75"
9f69f3d5-d3af-41e3-bed9-2e481213b0a1,21618_8275dc54,__export__.product_product_21618_8275dc54,Round top board 144 * 20mm - 1.6m,General Hardware,Standard General Hardware,Unit,1.86,"round; top; board; 20mm; 1.6m; general hardware; general; hardware; standard general hardware; standard; 21618_8275dc54"
a0cf2b14-d182-46f8-b508-339e58250ba2,21619_7ad16d71,__export__.product_product_21619_7ad16d71,Round top board 144 * 20mm - 2.1m,General Hardware,Standard General Hardware,Unit,1,"round; top; board; 20mm; 2.1m; general hardware; general; hardware; standard general hardware; standard; 21619_7ad16d71"
a20f763b-e98b-4f9a-b0bb-73fd267d6672,28792_085b67ee,__export__.product_product_28792_085b67ee,Round top board 144 * 20mm - 1.5m,General Hardware,Standard General Hardware,Unit,1,"round; top; board; 20mm; 1.5m; general hardware; general; hardware; standard general hardware; standard; 28792_085b67ee"
5c5e56fd-c84f-4480-b3f1-d0cacea75b2c,29000_a0e6d66f,__export__.product_product_29000_a0e6d66f,"Slidemaster gate - 1.2m,width",Gates,Sliding Gates,Unit,1,"slidemaster; gate; 1.2m; width; gates; sliding gates; sliding; 29000_a0e6d66f"
520edb8d-b1c4-4226-880a-c04829d9569c,29001_8ab3bfd1,__export__.product_product_29001_8ab3bfd1,"Slidemaster gate - 1.2m,width",Gates,Sliding Gates,Unit,1,"slidemaster; gate; 1.2m; width; gates; sliding gates; sliding; 29001_8ab3bfd1"
e91688e2-c815-42ea-b734-28919b22ef37,33575_021782f1,__export__.product_product_33575_021782f1,"Slidemaster gate - 1.2m,width",Gates,Sliding Gates,Unit,1,"slidemaster; gate; 1.2m; width; gates; sliding gates; sliding; 33575_021782f1"
db34dd87-9a79-4244-83b5-41c29d37b687,29002_fd1aadb4,__export__.product_product_29002_fd1aadb4,"Slidemaster gate - 2.4m,width",Gates,Sliding Gates,Unit,13954.55,"slidemaster; gate; 2.4m; width; gates; sliding gates; sliding; 29002_fd1aadb4"
455c6a5c-999c-448a-93a2-1c1f00d5a5db,29003_d333e026,__export__.product_product_29003_d333e026,"Slidemaster gate - 2.4m,width",Gates,Sliding Gates,Unit,14285.714,"slidemaster; gate; 2.4m; width; gates; sliding gates; sliding; 29003_d333e026"
26b22c25-ef89-40bf-92b0-68a5438abc29,33576_fea93b88,__export__.product_product_33576_fea93b88,"Slidemaster gate - 2.4m,width",Gates,Sliding Gates,Unit,25882.35,"slidemaster; gate; 2.4m; width; gates; sliding gates; sliding; 33576_fea93b88"
72ba141e-e840-47db-89bb-d82e26701ad0,23961_469e4f87,__export__.product_product_23961_469e4f87,Staple green 40 * 4mm - 5kg,General Hardware,Standard General Hardware,Unit,1,"staple; green; 4mm; 5kg; general hardware; general; hardware; standard general hardware; standard; 23961_469e4f87"
fd1b081c-b6fd-4bc9-a8e7-6521c0b1ae4a,23962_187cf59c,__export__.product_product_23962_187cf59c,Staple green 40 * 4mm - 20kg,General Hardware,Standard General Hardware,Unit,1,"staple; green; 4mm; 20kg; general hardware; general; hardware; standard general hardware; standard; 23962_187cf59c"
9801db36-4dcd-475f-bf58-4096e496a70e,23963_61e2d6af,__export__.product_product_23963_61e2d6af,Staple green 40 * 4mm - 20kg tinsley,General Hardware,Standard General Hardware,Unit,1,"staple; green; 4mm; 20kg; tinsley; general hardware; general; hardware; standard general hardware; standard; 23963_61e2d6af"
2b46ae1c-6237-4d5f-9898-bcf9a3423d82,23767_e0c543b9,__export__.product_product_23767_e0c543b9,Gripple wire joiner medium - 1 unit,Wire & Mesh,Standard Wire & Mesh,Unit,0.35,"gripple; wire; joiner; medium; unit; wire & mesh; mesh; standard wire & mesh; standard; 23767_e0c543b9"
3ce0e59b-42b6-48ec-8220-6870110216ab,23768_42f2f7c2,__export__.product_product_23768_42f2f7c2,Gripple wire joiner medium - 20 unit,Wire & Mesh,Standard Wire & Mesh,Unit,10.8,"gripple; wire; joiner; medium; unit; wire & mesh; mesh; standard wire & mesh; standard; 23768_42f2f7c2"
6514d304-1c6a-4e5a-8df3-079b32a9acd1,23769_c713272f,__export__.product_product_23769_c713272f,T gripple - 1 unit,General Hardware,Standard General Hardware,Unit,0.6,"gripple; unit; general hardware; general; hardware; standard general hardware; standard; 23769_c713272f"
38181749-0787-4602-93fa-4937d434abeb,23770_dd306bbd,__export__.product_product_23770_dd306bbd,T gripple - 20 unit,General Hardware,Standard General Hardware,Unit,13.8,"gripple; unit; general hardware; general; hardware; standard general hardware; standard; 23770_dd306bbd"
d92372f6-4aa5-46a1-9452-a417a523cfdc,23775_256c58a9,__export__.product_product_23775_256c58a9,Plastic liner - 1 unit,General Hardware,Standard General Hardware,Unit,4.4,"plastic; liner; unit; general hardware; general; hardware; standard general hardware; standard; 23775_256c58a9"
eaf66d83-f9aa-424e-b216-e911030f716f,23776_07f9e8c0,__export__.product_product_23776_07f9e8c0,Plastic liner - 5 pack,General Hardware,General Hardware Packs,Unit,22.8,"plastic; liner; pack; general hardware; general; hardware; general hardware packs; packs; 23776_07f9e8c0"
6e9a14e3-65d7-41a6-9801-8d2de55f640f,31407_1ff875c6,__export__.product_product_31407_1ff875c6,Zill bag - 1 unit,General Hardware,Standard General Hardware,Unit,1,"zill; bag; unit; general hardware; general; hardware; standard general hardware; standard; 31407_1ff875c6"
6d7a6b3d-619c-4fae-8dc9-5a3e3907f5da,31408_922dee58,__export__.product_product_31408_922dee58,Zill bag - 25 pack,General Hardware,General Hardware Packs,Unit,1,"zill; bag; pack; general hardware; general; hardware; general hardware packs; packs; 31408_922dee58"
908b5e17-e7fc-4927-9850-2a203fed1f0a,31409_c4004448,__export__.product_product_31409_c4004448,Zill bag - 50 pack,General Hardware,General Hardware Packs,Unit,1,"zill; bag; pack; general hardware; general; hardware; general hardware packs; packs; 31409_c4004448"
8c48f959-695e-4ef7-9710-8c0286468952,21717_27e6044f,__export__.product_product_21717_27e6044f,"Gate NRA - no mesh,width",Gates,Standard Gates,Unit,1,"gate; nra; mesh; width; gates; standard gates; standard; 21717_27e6044f"
17215dac-7e69-4ce8-b341-78e0e83bed61,21718_e2572e4c,__export__.product_product_21718_e2572e4c,"Gate NRA - no mesh,width",Gates,Standard Gates,Unit,1,"gate; nra; mesh; width; gates; standard gates; standard; 21718_e2572e4c"
b5596cd5-8934-45bc-8526-cb428a92bd2d,21719_84476a5f,__export__.product_product_21719_84476a5f,"Gate NRA - half mesh,width",Gates,Standard Gates,Unit,600,"gate; nra; half; mesh; width; gates; standard gates; standard; 21719_84476a5f"
f89c9bc1-1303-4641-aab2-b41f3e302af5,21720_ea7e8bc8,__export__.product_product_21720_ea7e8bc8,"Gate NRA - half mesh,width",Gates,Standard Gates,Unit,1,"gate; nra; half; mesh; width; gates; standard gates; standard; 21720_ea7e8bc8"
f7649198-221c-4984-a91b-bdddb0b6261f,21721_4a22c72c,__export__.product_product_21721_4a22c72c,"Gate NRA - full mesh,width",Gates,Standard Gates,Unit,246.7,"gate; nra; full; mesh; width; gates; standard gates; standard; 21721_4a22c72c"
b08b324d-8bd3-46a2-b0bb-1aaab4b93057,21722_c660442f,__export__.product_product_21722_c660442f,"Gate NRA - full mesh,width",Gates,Standard Gates,Unit,1,"gate; nra; full; mesh; width; gates; standard gates; standard; 21722_c660442f"
6fe913f5-f652-4b4c-ac41-2d256ca59f63,31288_dde7a279,__export__.product_product_31288_dde7a279,Ratchet wire tensioner galv - HD ratchet 2080001,Wire & Mesh,Standard Wire & Mesh,Unit,2.2,"ratchet; wire; tensioner; galv; wire & mesh; mesh; standard wire & mesh; standard; 31288_dde7a279"
69a2297e-af17-4e94-b44c-84410580115c,31289_8c58f88f,__export__.product_product_31289_8c58f88f,Ratchet wire tensioner galv - Premium HD ratchet 9990001,Wire & Mesh,Standard Wire & Mesh,Unit,3.33,"ratchet; wire; tensioner; galv; premium; wire & mesh; mesh; standard wire & mesh; standard; 31289_8c58f88f"
8f596f0c-ba59-4772-b30d-b13712d10dc4,31290_4ba9f8a5,__export__.product_product_31290_4ba9f8a5,Ratchet wire tensioner galv - Ferrule 2060881,Wire & Mesh,Standard Wire & Mesh,Unit,0.76,"ratchet; wire; tensioner; galv; ferrule; wire & mesh; mesh; standard wire & mesh; standard; 31290_4ba9f8a5"
51129c7d-81c2-418c-879b-c590a5ba47e9,21647_bd3b3ecd,__export__.product_product_21647_bd3b3ecd,Goose neck gate with fittings - 0.9m,Gates,Standard Gates,Unit,202.325,"goose; neck; gate; with; fittings; 0.9m; gates; standard gates; standard; 21647_bd3b3ecd"
14156359-ed9d-4db8-81c0-060a5ef50b23,21648_c0c7c044,__export__.product_product_21648_c0c7c044,Goose neck gate with fittings - 1.2m,Gates,Standard Gates,Unit,210.465,"goose; neck; gate; with; fittings; 1.2m; gates; standard gates; standard; 21648_c0c7c044"
e64429e4-a149-438e-8caf-24356f129226,21649_fe5d7fa9,__export__.product_product_21649_fe5d7fa9,Goose neck gate with fittings - 1.5m,Gates,Standard Gates,Unit,216.279,"goose; neck; gate; with; fittings; 1.5m; gates; standard gates; standard; 21649_fe5d7fa9"
8ab0706e-b57d-450b-9cdd-e45aefddac21,21650_28985a14,__export__.product_product_21650_28985a14,Goose neck gate with fittings - 1.8m,Gates,Standard Gates,Unit,180.58,"goose; neck; gate; with; fittings; 1.8m; gates; standard gates; standard; 21650_28985a14"
3f0eaadf-8dc2-45e6-9fec-12abc111ab40,21651_db9bcaa2,__export__.product_product_21651_db9bcaa2,Goose neck gate with fittings - 2.1m,Gates,Standard Gates,Unit,214.53,"goose; neck; gate; with; fittings; 2.1m; gates; standard gates; standard; 21651_db9bcaa2"
4b4b45f7-4dc8-402d-ad03-b63ff61c5dd7,21652_fa109417,__export__.product_product_21652_fa109417,Goose neck gate with fittings - 2.4m,Gates,Standard Gates,Unit,233.721,"goose; neck; gate; with; fittings; 2.4m; gates; standard gates; standard; 21652_fa109417"
8604ea7d-ae1d-4331-a04c-48b8985290d1,21653_de1b2c43,__export__.product_product_21653_de1b2c43,Goose neck gate with fittings - 2.7m,Gates,Standard Gates,Unit,239.534,"goose; neck; gate; with; fittings; 2.7m; gates; standard gates; standard; 21653_de1b2c43"
dbfcb1cf-6073-47e9-b7d3-022c0bd63500,21654_11241dab,__export__.product_product_21654_11241dab,Goose neck gate with fittings - 3.3m,Gates,Standard Gates,Unit,251.162,"goose; neck; gate; with; fittings; 3.3m; gates; standard gates; standard; 21654_11241dab"
1aa966ac-a719-4f92-a56b-dc6338a0d733,21655_be784373,__export__.product_product_21655_be784373,Goose neck gate with fittings - 3.6m,Gates,Standard Gates,Unit,362.08,"goose; neck; gate; with; fittings; 3.6m; gates; standard gates; standard; 21655_be784373"
4bc9682a-0db2-46e5-a5af-8bd9fe73cd4d,21656_252946e4,__export__.product_product_21656_252946e4,Goose neck gate with fittings - 3.0m,Gates,Standard Gates,Unit,245.348,"goose; neck; gate; with; fittings; 3.0m; gates; standard gates; standard; 21656_252946e4"
1e465337-00dd-4ed6-a401-3aae9db260df,29103_cd45e7ab,__export__.product_product_29103_cd45e7ab,Supply and fit D8 sheep gate on galv tubular posts set in concrete footings - 10',Gates,Standard Gates,Unit,373.879,"supply; and; fit; sheep; gate; galv; tubular; posts; set; concrete; footings; 10'; gates; standard gates; standard; 29103_cd45e7ab"
c15127d8-0530-4400-9e46-5a05d6f00340,29104_8234b8aa,__export__.product_product_29104_8234b8aa,Supply and fit D8 sheep gate on galv tubular posts set in concrete footings - 11',Gates,Standard Gates,Unit,1,"supply; and; fit; sheep; gate; galv; tubular; posts; set; concrete; footings; 11'; gates; standard gates; standard; 29104_8234b8aa"
3c157991-f782-4862-b7ba-693beece2088,29105_f63d4c15,__export__.product_product_29105_f63d4c15,Supply and fit D8 sheep gate on galv tubular posts set in concrete footings - 12',Gates,Standard Gates,Unit,496.321,"supply; and; fit; sheep; gate; galv; tubular; posts; set; concrete; footings; 12'; gates; standard gates; standard; 29105_f63d4c15"
616eb014-ed30-4c0b-b078-34ede91c39ec,29106_eddafa95,__export__.product_product_29106_eddafa95,Supply and fit D8 sheep gate on galv tubular posts set in concrete footings - 13',Gates,Standard Gates,Unit,1,"supply; and; fit; sheep; gate; galv; tubular; posts; set; concrete; footings; 13'; gates; standard gates; standard; 29106_eddafa95"
49e8d749-909c-4513-b99c-7e24b6075b73,29107_f094728b,__export__.product_product_29107_f094728b,Supply and fit D8 sheep gate on galv tubular posts set in concrete footings - 14',Gates,Standard Gates,Unit,398.879,"supply; and; fit; sheep; gate; galv; tubular; posts; set; concrete; footings; 14'; gates; standard gates; standard; 29107_f094728b"
4eb82256-8fe0-4fb2-a806-717aa9089bc6,29108_a00f8e8c,__export__.product_product_29108_a00f8e8c,Supply and fit D8 sheep gate on galv tubular posts set in concrete footings - 15',Gates,Standard Gates,Unit,1,"supply; and; fit; sheep; gate; galv; tubular; posts; set; concrete; footings; 15'; gates; standard gates; standard; 29108_a00f8e8c"
5aa1d52d-67b0-4407-acf0-d49b5e17d0d9,29109_fb66dd85,__export__.product_product_29109_fb66dd85,Supply and fit D8 sheep gate on galv tubular posts set in concrete footings - 16',Gates,Standard Gates,Unit,411.379,"supply; and; fit; sheep; gate; galv; tubular; posts; set; concrete; footings; 16'; gates; standard gates; standard; 29109_fb66dd85"
437cea4d-c8a7-4fc1-bcc3-6c89f94fec6f,29110_f05d47bf,__export__.product_product_29110_f05d47bf,Supply and fit D8 sheep gate on galv tubular posts set in concrete footings - 17',Gates,Standard Gates,Unit,1,"supply; and; fit; sheep; gate; galv; tubular; posts; set; concrete; footings; 17'; gates; standard gates; standard; 29110_f05d47bf"
2dcb3350-584b-437d-8b8a-6ad0c1e9810f,33469_c028f34e,__export__.product_product_33469_c028f34e,Paddock gate - 0.9m,Gates,Standard Gates,Unit,135.39,"paddock; gate; 0.9m; gates; standard gates; standard; 33469_c028f34e"
aec51262-bbbd-4fd4-aceb-9fed65166229,33470_5b60bee7,__export__.product_product_33470_5b60bee7,Paddock gate - 1.2m,Gates,Standard Gates,Unit,139.2,"paddock; gate; 1.2m; gates; standard gates; standard; 33470_5b60bee7"
