id,code,ref,description,category,subcategory,unit,rate,material_type,material_grade,material_size,material_finish,work_type,brand,labor_rate,material_rate,wastage_percentage,supplier,location,availability,remark,keywords,isActive
e8d10b0d-7fd6-4c1c-8c7c-2954c9adf784,35706_9c4c7213,__export__.product_product_35706_9c4c7213,Lock for gate Mode - Locinox H-wood Insert Lock Kit black,Gates,,Unit,113.05,,,Locinox H-wood Insert Lock Kit black,,,,,,,,,,Locinox H-wood Insert Lock Kit black,lock; for; gate; mode; locinox; wood; insert; kit; black; gates; 35706_9c4c7213,true
83f0d7b5-1e01-4fed-baa6-0e0a1b572e05,35707_0f7ae19e,__export__.product_product_35707_0f7ae19e,Lock for gate Mode - Locinox H-wood Insert Lock Kit Stainless Steel,Gates,,Unit,113.05,,,Locinox H-wood Insert Lock Kit Stainless Steel,,,,,,,,,,Locinox H-wood Insert Lock Kit Stainless Steel,lock; for; gate; mode; locinox; wood; insert; kit; stainless; steel; gates; 35707_0f7ae19e,true
02cb0645-0cbc-4d25-9005-2faed9033598,34803_d1b5f483,__export__.product_product_34803_d1b5f483,Wall plate Mode - steel galv 1.8m,General,,Unit,16.54,,,steel galv 1.8m,,,,,,,,,,steel galv 1.8m,wall; plate; mode; steel; galv; 1.8m; general; 34803_d1b5f483,true
b1bb7b8d-d7b1-47b0-bed4-f07e18c2af93,34804_10eb412f,__export__.product_product_34804_10eb412f,Wall plate Mode - steel galv 1.8m with coloured cover,General,,Unit,16.98,,,steel galv 1.8m with coloured cover,,,,,,,,,,steel galv 1.8m with coloured cover,wall; plate; mode; steel; galv; 1.8m; with; coloured; cover; general; 34804_10eb412f,true
771abfe7-2696-4ba3-9fec-b87b73e1d1f7,34805_d3c528c7,__export__.product_product_34805_d3c528c7,Wall plate Mode - steel galv 1.8m with olive cover,General,,Unit,16.98,,,steel galv 1.8m with olive cover,,,,,,,,,,steel galv 1.8m with olive cover,wall; plate; mode; steel; galv; 1.8m; with; olive; cover; general; 34805_d3c528c7,true
92f9f2d1-2ede-49f4-8e5a-2f9c38af869d,34806_b3a43cc4,__export__.product_product_34806_b3a43cc4,Wall plate Mode - steel galv 1.8m with black cover,General,,Unit,16.98,,,steel galv 1.8m with black cover,,,,,,,,,,steel galv 1.8m with black cover,wall; plate; mode; steel; galv; 1.8m; with; black; cover; general; 34806_b3a43cc4,true
a783a07d-daf6-4425-aa88-4b3424311b5e,34807_d4417f8d,__export__.product_product_34807_d4417f8d,Wall plate Mode - steel galv 1.8m with light grey cover,General,,Unit,16.98,,,steel galv 1.8m with light grey cover,,,,,,,,,,steel galv 1.8m with light grey cover,wall; plate; mode; steel; galv; 1.8m; with; light; grey; cover; general; 34807_d4417f8d,true
dd4d4cd5-6edf-451c-af06-8ec2ff47a3e1,34808_e2bd3181,__export__.product_product_34808_e2bd3181,Wall plate Mode - steel galv 1.8m with anthracite grey cover,General,,Unit,16.98,,,steel galv 1.8m with anthracite grey cover,,,,,,,,,,steel galv 1.8m with anthracite grey cover,wall; plate; mode; steel; galv; 1.8m; with; anthracite; grey; cover; general; 34808_e2bd3181,true
a89d2963-885b-4c75-83a0-368244291c17,34809_c37b4ff1,__export__.product_product_34809_c37b4ff1,Wall plate Mode - steel galv 1.8m with brown cover,General,,Unit,16.98,,,steel galv 1.8m with brown cover,,,,,,,,,,steel galv 1.8m with brown cover,wall; plate; mode; steel; galv; 1.8m; with; brown; cover; general; 34809_c37b4ff1,true
7c7da703-464c-4cd7-8841-36bf08f9054e,34810_eabc87a9,__export__.product_product_34810_eabc87a9,Post gate Mode - steel galv 1.8m,Gates,,Unit,41.4,,,steel galv 1.8m,,,,,,,,,,steel galv 1.8m,post; gate; mode; steel; galv; 1.8m; gates; 34810_eabc87a9,true
bf7a15c0-73ef-488d-81f0-030ee42a4b30,34811_a5f44df6,__export__.product_product_34811_a5f44df6,Post gate Mode - steel olive 1.8m,Gates,,Unit,52.12,,,steel olive 1.8m,,,,,,,,,,steel olive 1.8m,post; gate; mode; steel; olive; 1.8m; gates; 34811_a5f44df6,true
cb971fc2-6a6f-4e7c-911b-bcc31b77ef58,34812_d5fa31c1,__export__.product_product_34812_d5fa31c1,Post gate Mode - steel black 1.8m,Gates,,Unit,52.12,,,steel black 1.8m,,,,,,,,,,steel black 1.8m,post; gate; mode; steel; black; 1.8m; gates; 34812_d5fa31c1,true
9b2e4ef5-a807-4886-9c45-cf521e8d7ca0,34813_ec53e2bf,__export__.product_product_34813_ec53e2bf,Post gate Mode - steel light grey 1.8m,Gates,,Unit,52.12,,,steel light grey 1.8m,,,,,,,,,,steel light grey 1.8m,post; gate; mode; steel; light; grey; 1.8m; gates; 34813_ec53e2bf,true
07991c52-86c0-4707-a410-3178b64f9e55,34814_4c1c69e1,__export__.product_product_34814_4c1c69e1,Post gate Mode - steel anthracite grey 1.8m,Gates,,Unit,52.12,,,steel anthracite grey 1.8m,,,,,,,,,,steel anthracite grey 1.8m,post; gate; mode; steel; anthracite; grey; 1.8m; gates; 34814_4c1c69e1,true
6390363b-dd77-4a22-99b2-f2bde5f74a90,34815_57aa8980,__export__.product_product_34815_57aa8980,Post gate Mode - steel brown 1.8m,Gates,,Unit,52.12,,,steel brown 1.8m,,,,,,,,,,steel brown 1.8m,post; gate; mode; steel; brown; 1.8m; gates; 34815_57aa8980,true
17d94d92-c5f2-4c6a-bdda-82df933e8a08,34816_6a576da3,__export__.product_product_34816_6a576da3,Post gate Mode - steel galv 2.4m,Gates,,Unit,45.27,,,steel galv 2.4m,,,,,,,,,,steel galv 2.4m,post; gate; mode; steel; galv; 2.4m; gates; 34816_6a576da3,true
b80d57c4-2f86-4442-bb7d-da3cb5939b7d,34817_e88d0a75,__export__.product_product_34817_e88d0a75,Post gate Mode - steel olive 2.4m,Gates,,Unit,59.56,,,steel olive 2.4m,,,,,,,,,,steel olive 2.4m,post; gate; mode; steel; olive; 2.4m; gates; 34817_e88d0a75,true
5ac552b0-9079-4c96-bf5e-a54df42c1c85,34818_9bfc68f6,__export__.product_product_34818_9bfc68f6,Post gate Mode - steel black 2.4m,Gates,,Unit,63.01,,,steel black 2.4m,,,,,,,,,,steel black 2.4m,post; gate; mode; steel; black; 2.4m; gates; 34818_9bfc68f6,true
8c890910-810e-4d25-89d7-9f85da8a256d,34819_6dffe74d,__export__.product_product_34819_6dffe74d,Post gate Mode - steel light grey 2.4m,Gates,,Unit,59.56,,,steel light grey 2.4m,,,,,,,,,,steel light grey 2.4m,post; gate; mode; steel; light; grey; 2.4m; gates; 34819_6dffe74d,true
7d022404-2498-42e2-8a29-505164c7c0ad,34820_531da203,__export__.product_product_34820_531da203,Post gate Mode - steel anthracite grey 2.4m,Gates,,Unit,63.01,,,steel anthracite grey 2.4m,,,,,,,,,,steel anthracite grey 2.4m,post; gate; mode; steel; anthracite; grey; 2.4m; gates; 34820_531da203,true
fc65b7ff-f47a-4cd9-b2b0-714568f77cbd,34821_19a3264c,__export__.product_product_34821_19a3264c,Post gate Mode - steel brown 2.4m,Gates,,Unit,59.56,,,steel brown 2.4m,,,,,,,,,,steel brown 2.4m,post; gate; mode; steel; brown; 2.4m; gates; 34821_19a3264c,true
87f569d9-d7e2-48ef-acb9-deddb9ebd8bc,34826_764c691e,__export__.product_product_34826_764c691e,Corner right angle Mode - steel galv 1.8m,General,,Unit,19.92,,,steel galv 1.8m,,,,,,,,,,steel galv 1.8m,corner; right; angle; mode; steel; galv; 1.8m; general; 34826_764c691e,true
0e55c996-4a7b-4f5a-8900-c8d91afd27ef,34827_75b9f112,__export__.product_product_34827_75b9f112,Corner right angle Mode - steel galv 1.8m with coloured cover,General,,Unit,23.72,,,steel galv 1.8m with coloured cover,,,,,,,,,,steel galv 1.8m with coloured cover,corner; right; angle; mode; steel; galv; 1.8m; with; coloured; cover; general; 34827_75b9f112,true
39502060-fc66-4f58-939e-ce39d2b01934,34828_03546574,__export__.product_product_34828_03546574,Corner right angle Mode - steel galv 1.8m with olive cover,General,,Unit,23.72,,,steel galv 1.8m with olive cover,,,,,,,,,,steel galv 1.8m with olive cover,corner; right; angle; mode; steel; galv; 1.8m; with; olive; cover; general; 34828_03546574,true
43cb3e57-7eff-400b-a4de-94e26f0cfb71,34829_17f87786,__export__.product_product_34829_17f87786,Corner right angle Mode - steel galv 1.8m with black cover,General,,Unit,23.72,,,steel galv 1.8m with black cover,,,,,,,,,,steel galv 1.8m with black cover,corner; right; angle; mode; steel; galv; 1.8m; with; black; cover; general; 34829_17f87786,true
2159834a-dbc1-4846-8190-ccb7fe5ab22a,34830_59496d51,__export__.product_product_34830_59496d51,Corner right angle Mode - steel galv 1.8m with light grey cover,General,,Unit,23.72,,,steel galv 1.8m with light grey cover,,,,,,,,,,steel galv 1.8m with light grey cover,corner; right; angle; mode; steel; galv; 1.8m; with; light; grey; cover; general; 34830_59496d51,true
b4fa0d37-f997-4fc5-a2ae-da1315c4a233,34831_020172c1,__export__.product_product_34831_020172c1,Corner right angle Mode - steel galv 1.8m with anthracite grey cover,General,,Unit,23.72,,,steel galv 1.8m with anthracite grey cover,,,,,,,,,,steel galv 1.8m with anthracite grey cover,corner; right; angle; mode; steel; galv; 1.8m; with; anthracite; grey; cover; general; 34831_020172c1,true
d3dda708-13d7-4d45-b065-bb643122c7ab,34832_7d3747a8,__export__.product_product_34832_7d3747a8,Corner right angle Mode - steel galv 1.8m with brown cover,General,,Unit,23.72,,,steel galv 1.8m with brown cover,,,,,,,,,,steel galv 1.8m with brown cover,corner; right; angle; mode; steel; galv; 1.8m; with; brown; cover; general; 34832_7d3747a8,true
409dfdd0-cde9-4a49-b20e-3162e8c26ce4,34834_1292af3a,__export__.product_product_34834_1292af3a,Gate kit with infill Mode - natural panel 0.9m olive frame,Gates,,Unit,220.51,,,natural panel 0.9m olive frame,,,,,,,,,,natural panel 0.9m olive frame,gate; kit; with; infill; mode; natural; panel; 0.9m; olive; frame; gates; 34834_1292af3a,true
02103a20-e4a8-4eb0-ac4c-fbfb537359a2,34835_e674dbfb,__export__.product_product_34835_e674dbfb,Gate kit with infill Mode - natural panel 0.9m black frame,Gates,,Unit,220.51,,,natural panel 0.9m black frame,,,,,,,,,,natural panel 0.9m black frame,gate; kit; with; infill; mode; natural; panel; 0.9m; black; frame; gates; 34835_e674dbfb,true
834ddc1d-9aea-4220-ba96-5e763e93b2c3,34836_8495ec58,__export__.product_product_34836_8495ec58,Gate kit with infill Mode - natural panel 0.9m light grey frame,Gates,,Unit,220.51,,,natural panel 0.9m light grey frame,,,,,,,,,,natural panel 0.9m light grey frame,gate; kit; with; infill; mode; natural; panel; 0.9m; light; grey; frame; gates; 34836_8495ec58,true
0665a224-3843-48be-9ceb-35800ab0da8d,34837_7d4987f4,__export__.product_product_34837_7d4987f4,Gate kit with infill Mode - natural panel 0.9m anthracite grey frame,Gates,,Unit,220.51,,,natural panel 0.9m anthracite grey frame,,,,,,,,,,natural panel 0.9m anthracite grey frame,gate; kit; with; infill; mode; natural; panel; 0.9m; anthracite; grey; frame; gates; 34837_7d4987f4,true
de731c6d-af59-42dc-ad6d-59b9f6bb40cb,34838_2a3985dd,__export__.product_product_34838_2a3985dd,Gate kit with infill Mode - natural panel 0.9m brown frame,Gates,,Unit,220.51,,,natural panel 0.9m brown frame,,,,,,,,,,natural panel 0.9m brown frame,gate; kit; with; infill; mode; natural; panel; 0.9m; brown; frame; gates; 34838_2a3985dd,true
7aa50ea9-bfcf-493b-829c-c9aec0544dea,34839_79e4d2b1,__export__.product_product_34839_79e4d2b1,Gate kit with infill Mode - light grey panel 0.9m olive frame,Gates,,Unit,220.51,,,light grey panel 0.9m olive frame,,,,,,,,,,light grey panel 0.9m olive frame,gate; kit; with; infill; mode; light; grey; panel; 0.9m; olive; frame; gates; 34839_79e4d2b1,true
2415cfe9-af9d-4e9b-a799-8cbfe605bf58,34840_5cee1eec,__export__.product_product_34840_5cee1eec,Gate kit with infill Mode - light grey panel 0.9m black frame,Gates,,Unit,220.51,,,light grey panel 0.9m black frame,,,,,,,,,,light grey panel 0.9m black frame,gate; kit; with; infill; mode; light; grey; panel; 0.9m; black; frame; gates; 34840_5cee1eec,true
cad49088-9687-4df8-8028-b873428328e8,34841_9fc86b4e,__export__.product_product_34841_9fc86b4e,Gate kit with infill Mode - light grey panel 0.9m light grey frame,Gates,,Unit,220.51,,,light grey panel 0.9m light grey frame,,,,,,,,,,light grey panel 0.9m light grey frame,gate; kit; with; infill; mode; light; grey; panel; 0.9m; frame; gates; 34841_9fc86b4e,true
58e95cd9-7adf-49e6-9351-a871ff66cd51,34842_d54d49bb,__export__.product_product_34842_d54d49bb,Gate kit with infill Mode - light grey panel 0.9m anthracite grey frame,Gates,,Unit,220.51,,,light grey panel 0.9m anthracite grey frame,,,,,,,,,,light grey panel 0.9m anthracite grey frame,gate; kit; with; infill; mode; light; grey; panel; 0.9m; anthracite; frame; gates; 34842_d54d49bb,true
6655ce35-e22c-40af-ac25-bcc4255d77a0,34843_3d556063,__export__.product_product_34843_3d556063,Gate kit with infill Mode - light grey panel 0.9m brown frame,Gates,,Unit,220.51,,,light grey panel 0.9m brown frame,,,,,,,,,,light grey panel 0.9m brown frame,gate; kit; with; infill; mode; light; grey; panel; 0.9m; brown; frame; gates; 34843_3d556063,true
9138cfd7-de87-4327-8b8e-9a684fa1bb05,34844_1a563b92,__export__.product_product_34844_1a563b92,Gate kit with infill Mode - anthracite grey panel 0.9m olive frame,Gates,,Unit,220.51,,,anthracite grey panel 0.9m olive frame,,,,,,,,,,anthracite grey panel 0.9m olive frame,gate; kit; with; infill; mode; anthracite; grey; panel; 0.9m; olive; frame; gates; 34844_1a563b92,true
814ae6c9-0d09-4a7c-87f6-8570af4dc5c7,34845_d8c151dc,__export__.product_product_34845_d8c151dc,Gate kit with infill Mode - anthracite grey panel 0.9m black frame,Gates,,Unit,220.51,,,anthracite grey panel 0.9m black frame,,,,,,,,,,anthracite grey panel 0.9m black frame,gate; kit; with; infill; mode; anthracite; grey; panel; 0.9m; black; frame; gates; 34845_d8c151dc,true
4866d22e-df4b-4e38-8b34-6d6b85832ca0,34846_e10a9778,__export__.product_product_34846_e10a9778,Gate kit with infill Mode - anthracite grey panel 0.9m light grey frame,Gates,,Unit,220.51,,,anthracite grey panel 0.9m light grey frame,,,,,,,,,,anthracite grey panel 0.9m light grey frame,gate; kit; with; infill; mode; anthracite; grey; panel; 0.9m; light; frame; gates; 34846_e10a9778,true
fca8c850-2298-45bf-8518-18f1ad72d851,34847_db07a037,__export__.product_product_34847_db07a037,Gate kit with infill Mode - anthracite grey panel 0.9m anthracite grey frame,Gates,,Unit,220.51,,,anthracite grey panel 0.9m anthracite grey frame,,,,,,,,,,anthracite grey panel 0.9m anthracite grey frame,gate; kit; with; infill; mode; anthracite; grey; panel; 0.9m; frame; gates; 34847_db07a037,true
96548f15-c7d5-423e-a135-503f66cfe6ed,34848_562bf6c4,__export__.product_product_34848_562bf6c4,Gate kit with infill Mode - anthracite grey panel 0.9m brown frame,Gates,,Unit,220.51,,,anthracite grey panel 0.9m brown frame,,,,,,,,,,anthracite grey panel 0.9m brown frame,gate; kit; with; infill; mode; anthracite; grey; panel; 0.9m; brown; frame; gates; 34848_562bf6c4,true
f673cb6c-bb5e-4bd2-8fce-ad3ec12831e6,34849_9831fa36,__export__.product_product_34849_9831fa36,Gate kit with infill Mode - natural panel 1.8m olive frame,Gates,,Unit,310.98,,,natural panel 1.8m olive frame,,,,,,,,,,natural panel 1.8m olive frame,gate; kit; with; infill; mode; natural; panel; 1.8m; olive; frame; gates; 34849_9831fa36,true
b512c145-601b-4e25-aa3d-a892c23b4584,34850_9a8632d5,__export__.product_product_34850_9a8632d5,Gate kit with infill Mode - natural panel 1.8m black frame,Gates,,Unit,310.98,,,natural panel 1.8m black frame,,,,,,,,,,natural panel 1.8m black frame,gate; kit; with; infill; mode; natural; panel; 1.8m; black; frame; gates; 34850_9a8632d5,true
767b9ebe-da7e-433c-a7c0-e32bf350f079,34851_e04ae762,__export__.product_product_34851_e04ae762,Gate kit with infill Mode - natural panel 1.8m light grey frame,Gates,,Unit,310.98,,,natural panel 1.8m light grey frame,,,,,,,,,,natural panel 1.8m light grey frame,gate; kit; with; infill; mode; natural; panel; 1.8m; light; grey; frame; gates; 34851_e04ae762,true
a673e8d8-ef1c-4efe-a4e5-ca4b240906e3,34852_f79faa4a,__export__.product_product_34852_f79faa4a,Gate kit with infill Mode - natural panel 1.8m anthracite grey frame,Gates,,Unit,310.98,,,natural panel 1.8m anthracite grey frame,,,,,,,,,,natural panel 1.8m anthracite grey frame,gate; kit; with; infill; mode; natural; panel; 1.8m; anthracite; grey; frame; gates; 34852_f79faa4a,true
8d7027ee-f206-4560-806c-fdb912ea7803,34853_873cc049,__export__.product_product_34853_873cc049,Gate kit with infill Mode - natural panel 1.8m brown frame,Gates,,Unit,310.98,,,natural panel 1.8m brown frame,,,,,,,,,,natural panel 1.8m brown frame,gate; kit; with; infill; mode; natural; panel; 1.8m; brown; frame; gates; 34853_873cc049,true
8555f10c-11f0-4145-bfd5-52b92967118d,34854_7a962009,__export__.product_product_34854_7a962009,Gate kit with infill Mode - light grey panel 1.8m olive frame,Gates,,Unit,310.98,,,light grey panel 1.8m olive frame,,,,,,,,,,light grey panel 1.8m olive frame,gate; kit; with; infill; mode; light; grey; panel; 1.8m; olive; frame; gates; 34854_7a962009,true
9c13c3a9-c17c-4bc4-bdd1-6497668178d7,34855_36b8ef61,__export__.product_product_34855_36b8ef61,Gate kit with infill Mode - light grey panel 1.8m black frame,Gates,,Unit,310.98,,,light grey panel 1.8m black frame,,,,,,,,,,light grey panel 1.8m black frame,gate; kit; with; infill; mode; light; grey; panel; 1.8m; black; frame; gates; 34855_36b8ef61,true
9ff727a2-01d4-4341-a9f1-950abf88e6b6,34856_80d3739d,__export__.product_product_34856_80d3739d,Gate kit with infill Mode - light grey panel 1.8m light grey frame,Gates,,Unit,310.98,,,light grey panel 1.8m light grey frame,,,,,,,,,,light grey panel 1.8m light grey frame,gate; kit; with; infill; mode; light; grey; panel; 1.8m; frame; gates; 34856_80d3739d,true
61fa2014-ac13-4812-b436-c648cb9677d5,34857_1437d783,__export__.product_product_34857_1437d783,Gate kit with infill Mode - light grey panel 1.8m anthracite grey frame,Gates,,Unit,310.98,,,light grey panel 1.8m anthracite grey frame,,,,,,,,,,light grey panel 1.8m anthracite grey frame,gate; kit; with; infill; mode; light; grey; panel; 1.8m; anthracite; frame; gates; 34857_1437d783,true
0189dbba-05d7-42f5-9018-872e27bf44af,34858_9488a7d8,__export__.product_product_34858_9488a7d8,Gate kit with infill Mode - light grey panel 1.8m brown frame,Gates,,Unit,310.98,,,light grey panel 1.8m brown frame,,,,,,,,,,light grey panel 1.8m brown frame,gate; kit; with; infill; mode; light; grey; panel; 1.8m; brown; frame; gates; 34858_9488a7d8,true
10376928-bad7-4ed4-991e-a989f9c28051,34859_c6aed0bf,__export__.product_product_34859_c6aed0bf,Gate kit with infill Mode - anthracite grey panel 1.8m olive frame,Gates,,Unit,310.98,,,anthracite grey panel 1.8m olive frame,,,,,,,,,,anthracite grey panel 1.8m olive frame,gate; kit; with; infill; mode; anthracite; grey; panel; 1.8m; olive; frame; gates; 34859_c6aed0bf,true
8f5c9b49-dfc7-4550-8bec-b6732c358298,34860_f7b09788,__export__.product_product_34860_f7b09788,Gate kit with infill Mode - anthracite grey panel 1.8m black frame,Gates,,Unit,310.98,,,anthracite grey panel 1.8m black frame,,,,,,,,,,anthracite grey panel 1.8m black frame,gate; kit; with; infill; mode; anthracite; grey; panel; 1.8m; black; frame; gates; 34860_f7b09788,true
6c6c4e76-a205-45c0-aab7-0d18eb9f30ad,34861_a647a039,__export__.product_product_34861_a647a039,Gate kit with infill Mode - anthracite grey panel 1.8m light grey frame,Gates,,Unit,310.98,,,anthracite grey panel 1.8m light grey frame,,,,,,,,,,anthracite grey panel 1.8m light grey frame,gate; kit; with; infill; mode; anthracite; grey; panel; 1.8m; light; frame; gates; 34861_a647a039,true
550f051f-3af2-4cd8-aacb-6829598ef6ad,34862_be45424e,__export__.product_product_34862_be45424e,Gate kit with infill Mode - anthracite grey panel 1.8m anthracite grey frame,Gates,,Unit,314.03,,,anthracite grey panel 1.8m anthracite grey frame,,,,,,,,,,anthracite grey panel 1.8m anthracite grey frame,gate; kit; with; infill; mode; anthracite; grey; panel; 1.8m; frame; gates; 34862_be45424e,true
df619dde-45b5-4e1e-ad26-5fc72608aa44,34863_b3a260c4,__export__.product_product_34863_b3a260c4,Gate kit with infill Mode - anthracite grey panel 1.8m brown frame,Gates,,Unit,310.98,,,anthracite grey panel 1.8m brown frame,,,,,,,,,,anthracite grey panel 1.8m brown frame,gate; kit; with; infill; mode; anthracite; grey; panel; 1.8m; brown; frame; gates; 34863_b3a260c4,true
6ab16f8a-f199-4327-92a3-dcaa55daf309,34864_19062280,__export__.product_product_34864_19062280,Rail LAS - timber sawn 3.6m * 75 * 36mm  treated,General,Individual Pieces,Unit,2.726,,,timber sawn 3.6m * 75 * 36mm  treated,,,,,,,,,,timber sawn 3.6m * 75 * 36mm  treated,rail; las; timber; sawn; 3.6m; 36mm; treated; general; individual pieces; 34864_19062280,true
540a5c30-a216-4446-a05d-93c4d9ef49e4,34865_98cbace6,__export__.product_product_34865_98cbace6,Rail LAS - variant not for use,General,,Unit,,,,variant not for use,,,,,,,,,,variant not for use,rail; las; variant; not; for; use; general; 34865_98cbace6,true
50e1e07d-6c9f-429e-a503-d3def9425542,34869_b1c84aa4,__export__.product_product_34869_b1c84aa4,Jump cup - 1520mm Jump bracket,General,Individual Pieces,Unit,14.02,,,1520mm Jump bracket,,,,,,,,,,1520mm Jump bracket,jump; cup; 1520mm; bracket; general; individual pieces; 34869_b1c84aa4,true
b5632824-dcfa-4479-a0b8-8cbd40fe67f1,34870_2572c14b,__export__.product_product_34870_2572c14b,Jump cup - Deep cup,General,,Unit,4.01,,,Deep cup,,,,,,,,,,Deep cup,jump; cup; deep; general; 34870_2572c14b,true
ac832950-727c-4e99-86a0-cd33427aefa2,34871_67305b56,__export__.product_product_34871_67305b56,Jump cup - Spring loaded cup,General,,Unit,5.86,,,Spring loaded cup,,,,,,,,,,Spring loaded cup,jump; cup; spring; loaded; general; 34871_67305b56,true
c668a121-6181-4402-9287-9622b147df61,34877_cec04644,__export__.product_product_34877_cec04644,Board HCO - timber 2.6m * 0.144m * 25mm flat top,General,Individual Pieces,Unit,6.55,,,timber 2.6m * 0.144m * 25mm flat top,,,,,,,,,,timber 2.6m * 0.144m * 25mm flat top,board; hco; timber; 2.6m; 0.144m; 25mm; flat; top; general; individual pieces; 34877_cec04644,true
d9e8eee6-2cc4-47f7-9888-3966eb32bd4b,34878_86b40dc8,__export__.product_product_34878_86b40dc8,Board HCO - variant not for use,General,,Unit,,,,variant not for use,,,,,,,,,,variant not for use,board; hco; variant; not; for; use; general; 34878_86b40dc8,true
cdbc3023-52b6-44f5-86f6-15da813f8b20,35945_6b11ba58,__export__.product_product_35945_6b11ba58,Gate mesh 1.2m - double leaf green 2.4m,Gates,,Unit,,,,double leaf green 2.4m,,,,,,,,,,double leaf green 2.4m,gate; mesh; 1.2m; double; leaf; green; 2.4m; gates; 35945_6b11ba58,true
054d32aa-91f5-4cad-900f-c79090575588,34879_e50a6237,__export__.product_product_34879_e50a6237,Gate mesh 1.2m - single leaf green 1.2m,Gates,,Unit,395,,,single leaf green 1.2m,,,,,,,,,,single leaf green 1.2m,gate; mesh; 1.2m; single; leaf; green; gates; 34879_e50a6237,true
b0029396-8dc5-4b59-a8cf-8d5e5263746c,34880_e12407af,__export__.product_product_34880_e12407af,Gate mesh 1.2m - double leaf green 4m,Gates,,Unit,630,,,double leaf green 4m,,,,,,,,,,double leaf green 4m,gate; mesh; 1.2m; double; leaf; green; gates; 34880_e12407af,true
14893739-c76d-4aec-82eb-6a50bfcefad6,34881_675b7b6d,__export__.product_product_34881_675b7b6d,Gate mesh 1.2m - double leaf green 6m,Gates,,Unit,775,,,double leaf green 6m,,,,,,,,,,double leaf green 6m,gate; mesh; 1.2m; double; leaf; green; gates; 34881_675b7b6d,true
d4578cb9-b282-4434-8c68-1e6979052af4,34882_dfb8e457,__export__.product_product_34882_dfb8e457,Gate mesh 1.2m - single leaf black 1.2m,Gates,,Unit,395,,,single leaf black 1.2m,,,,,,,,,,single leaf black 1.2m,gate; mesh; 1.2m; single; leaf; black; gates; 34882_dfb8e457,true
6fd74226-0fb5-44e9-8b07-bca4b20d94c2,34883_230ff317,__export__.product_product_34883_230ff317,Gate mesh 1.2m - double leaf black 4m,Gates,,Unit,630,,,double leaf black 4m,,,,,,,,,,double leaf black 4m,gate; mesh; 1.2m; double; leaf; black; gates; 34883_230ff317,true
34ee69aa-6b3a-4196-a95f-17727a7bd32d,34884_99acd020,__export__.product_product_34884_99acd020,Gate mesh 1.2m - double leaf black 6m,Gates,,Unit,775,,,double leaf black 6m,,,,,,,,,,double leaf black 6m,gate; mesh; 1.2m; double; leaf; black; gates; 34884_99acd020,true
0d573eec-f125-4175-9d19-7dbabdcb7119,34885_b59baa09,__export__.product_product_34885_b59baa09,Gate mesh 1.8m - single leaf green 1.2m,Gates,,Unit,430,,,single leaf green 1.2m,,,,,,,,,,single leaf green 1.2m,gate; mesh; 1.8m; single; leaf; green; 1.2m; gates; 34885_b59baa09,true
44c64cdf-274c-448f-81c1-e89738672ca7,34886_976799a8,__export__.product_product_34886_976799a8,Gate mesh 1.8m - double leaf green 4m,Gates,,Unit,870,,,double leaf green 4m,,,,,,,,,,double leaf green 4m,gate; mesh; 1.8m; double; leaf; green; gates; 34886_976799a8,true
d7e4d029-3e6a-4cdb-a08c-a84b35cd3590,34887_fb03cfc7,__export__.product_product_34887_fb03cfc7,Gate mesh 1.8m - double leaf green 6m,Gates,,Unit,1040,,,double leaf green 6m,,,,,,,,,,double leaf green 6m,gate; mesh; 1.8m; double; leaf; green; gates; 34887_fb03cfc7,true
7d2a9cab-2311-4729-ab20-a457c988309b,34888_994ffcc9,__export__.product_product_34888_994ffcc9,Gate mesh 1.8m - single leaf black 1.2m,Gates,,Unit,430,,,single leaf black 1.2m,,,,,,,,,,single leaf black 1.2m,gate; mesh; 1.8m; single; leaf; black; 1.2m; gates; 34888_994ffcc9,true
84108081-51f6-443a-8062-6c071b05fb40,34889_d671c1bb,__export__.product_product_34889_d671c1bb,Gate mesh 1.8m - double leaf black 4m,Gates,,Unit,870,,,double leaf black 4m,,,,,,,,,,double leaf black 4m,gate; mesh; 1.8m; double; leaf; black; gates; 34889_d671c1bb,true
d55615a2-20a1-4344-b9cd-fb5c1fc1154b,34890_8ea8476e,__export__.product_product_34890_8ea8476e,Gate mesh 1.8m - double leaf black 6m,Gates,,Unit,1040,,,double leaf black 6m,,,,,,,,,,double leaf black 6m,gate; mesh; 1.8m; double; leaf; black; gates; 34890_8ea8476e,true
2484bf2f-043b-40bf-a1bd-15eb91acc50a,34891_19727d23,__export__.product_product_34891_19727d23,Gate mesh 2.4m - single leaf green 1.2m,Gates,,Unit,515,,,single leaf green 1.2m,,,,,,,,,,single leaf green 1.2m,gate; mesh; 2.4m; single; leaf; green; 1.2m; gates; 34891_19727d23,true
8b171a29-0c28-4163-9b09-3d72f19553d2,34892_e53d9cbd,__export__.product_product_34892_e53d9cbd,Gate mesh 2.4m - double leaf green 4m,Gates,,Unit,1040,,,double leaf green 4m,,,,,,,,,,double leaf green 4m,gate; mesh; 2.4m; double; leaf; green; gates; 34892_e53d9cbd,true
